UF;Município;Faixa etária;Gênero;Grau de instrução;Turno;Comparecimento;% comparecimento;Abstenção;Eleitorado apto;Data de carga
AM;GUAJARÁ;21 a 24 anos                  ;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;1;139;0,6847;64;203;2025-04-30 12:57:12
AM;GUAJARÁ;21 a 24 anos                  ;MASCULINO;ENSINO MÉDIO COMPLETO;1;13;0,6842;6;19;2025-04-30 12:57:12
AM;GUAJARÁ;21 a 24 anos                  ;MASCULINO;ENSINO MÉDIO INCOMPLETO;1;64;0,6882;29;93;2025-04-30 12:57:12
AM;GUAJARÁ;21 a 24 anos                  ;MASCULINO;LÊ E ESCREVE;1;11;0,6875;5;16;2025-04-30 12:57:12
AM;GUAJARÁ;21 a 24 anos                  ;MASCULINO;SUPERIOR COMPLETO;1;2;1;0;2;2025-04-30 12:57:12
AM;GUAJARÁ;21 a 24 anos                  ;MASCULINO;SUPERIOR INCOMPLETO;1;2;1;0;2;2025-04-30 12:57:12
AM;GUAJARÁ;25 a 29 anos                  ;FEMININO;ANALFABETO;1;40;0,6557;21;61;2025-04-30 12:57:12
AM;GUAJARÁ;25 a 29 anos                  ;FEMININO;ENSINO FUNDAMENTAL COMPLETO;1;32;0,8;8;40;2025-04-30 12:57:12
AM;GUAJARÁ;25 a 29 anos                  ;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;1;227;0,7695;68;295;2025-04-30 12:57:12
AM;GUAJARÁ;25 a 29 anos                  ;FEMININO;ENSINO MÉDIO COMPLETO;1;23;0,7667;7;30;2025-04-30 12:57:12
AM;GUAJARÁ;25 a 29 anos                  ;FEMININO;ENSINO MÉDIO INCOMPLETO;1;59;0,7024;25;84;2025-04-30 12:57:12
AM;GUAJARÁ;25 a 29 anos                  ;FEMININO;LÊ E ESCREVE;1;41;0,7321;15;56;2025-04-30 12:57:12
AM;GUAJARÁ;25 a 29 anos                  ;FEMININO;SUPERIOR COMPLETO;1;5;0,7143;2;7;2025-04-30 12:57:12
AM;GUAJARÁ;25 a 29 anos                  ;FEMININO;SUPERIOR INCOMPLETO;1;2;0,6667;1;3;2025-04-30 12:57:12
AM;GUAJARÁ;25 a 29 anos                  ;MASCULINO;ANALFABETO;1;44;0,4536;53;97;2025-04-30 12:57:12
AM;GUAJARÁ;25 a 29 anos                  ;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;1;31;0,8378;6;37;2025-04-30 12:57:12
AM;GUAJARÁ;25 a 29 anos                  ;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;1;194;0,7293;72;266;2025-04-30 12:57:12
AM;GUAJARÁ;25 a 29 anos                  ;MASCULINO;ENSINO MÉDIO COMPLETO;1;25;0,8621;4;29;2025-04-30 12:57:12
AM;GUAJARÁ;25 a 29 anos                  ;MASCULINO;ENSINO MÉDIO INCOMPLETO;1;40;0,7407;14;54;2025-04-30 12:57:12
AM;GUAJARÁ;25 a 29 anos                  ;MASCULINO;LÊ E ESCREVE;1;38;0,6786;18;56;2025-04-30 12:57:12
AM;GUAJARÁ;25 a 29 anos                  ;MASCULINO;SUPERIOR COMPLETO;1;2;1;0;2;2025-04-30 12:57:12
AM;GUAJARÁ;25 a 29 anos                  ;MASCULINO;SUPERIOR INCOMPLETO;1;3;0,6;2;5;2025-04-30 12:57:12
AM;GUAJARÁ;30 a 34 anos                  ;FEMININO;ANALFABETO;1;63;0,7326;23;86;2025-04-30 12:57:12
AM;GUAJARÁ;30 a 34 anos                  ;FEMININO;ENSINO FUNDAMENTAL COMPLETO;1;18;0,9474;1;19;2025-04-30 12:57:12
AM;GUAJARÁ;30 a 34 anos                  ;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;1;151;0,7947;39;190;2025-04-30 12:57:12
AM;GUAJARÁ;30 a 34 anos                  ;FEMININO;ENSINO MÉDIO COMPLETO;1;28;0,875;4;32;2025-04-30 12:57:12
AM;GUAJARÁ;30 a 34 anos                  ;FEMININO;ENSINO MÉDIO INCOMPLETO;1;42;0,7925;11;53;2025-04-30 12:57:12
AM;GUAJARÁ;30 a 34 anos                  ;FEMININO;LÊ E ESCREVE;1;74;0,7789;21;95;2025-04-30 12:57:12
AM;GUAJARÁ;30 a 34 anos                  ;FEMININO;SUPERIOR COMPLETO;1;2;1;0;2;2025-04-30 12:57:12
AM;GUAJARÁ;30 a 34 anos                  ;FEMININO;SUPERIOR INCOMPLETO;1;6;0,8571;1;7;2025-04-30 12:57:12
AM;GUAJARÁ;30 a 34 anos                  ;MASCULINO;ANALFABETO;1;76;0,4471;94;170;2025-04-30 12:57:12
AM;GUAJARÁ;30 a 34 anos                  ;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;1;11;0,9167;1;12;2025-04-30 12:57:12
AM;GUAJARÁ;30 a 34 anos                  ;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;1;148;0,7668;45;193;2025-04-30 12:57:12
AM;GUAJARÁ;30 a 34 anos                  ;MASCULINO;ENSINO MÉDIO COMPLETO;1;17;0,8947;2;19;2025-04-30 12:57:12
AM;GUAJARÁ;30 a 34 anos                  ;MASCULINO;ENSINO MÉDIO INCOMPLETO;1;24;0,75;8;32;2025-04-30 12:57:12
AM;GUAJARÁ;30 a 34 anos                  ;MASCULINO;LÊ E ESCREVE;1;99;0,7734;29;128;2025-04-30 12:57:12
AM;GUAJARÁ;30 a 34 anos                  ;MASCULINO;SUPERIOR COMPLETO;1;2;0,6667;1;3;2025-04-30 12:57:12
AM;GUAJARÁ;30 a 34 anos                  ;MASCULINO;SUPERIOR INCOMPLETO;1;2;0,6667;1;3;2025-04-30 12:57:12
AM;GUAJARÁ;35 a 39 anos                  ;FEMININO;ANALFABETO;1;42;0,4242;57;99;2025-04-30 12:57:12
AM;GUAJARÁ;35 a 39 anos                  ;FEMININO;ENSINO FUNDAMENTAL COMPLETO;1;22;0,9167;2;24;2025-04-30 12:57:12
AM;GUAJARÁ;35 a 39 anos                  ;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;1;91;0,8426;17;108;2025-04-30 12:57:12
AM;GUAJARÁ;35 a 39 anos                  ;FEMININO;ENSINO MÉDIO COMPLETO;1;22;0,7586;7;29;2025-04-30 12:57:12
AM;GUAJARÁ;35 a 39 anos                  ;FEMININO;ENSINO MÉDIO INCOMPLETO;1;22;0,9167;2;24;2025-04-30 12:57:12
AM;GUAJARÁ;35 a 39 anos                  ;FEMININO;LÊ E ESCREVE;1;94;0,8246;20;114;2025-04-30 12:57:12
AM;GUAJARÁ;35 a 39 anos                  ;FEMININO;SUPERIOR COMPLETO;1;7;0,7;3;10;2025-04-30 12:57:12
AM;GUAJARÁ;35 a 39 anos                  ;FEMININO;SUPERIOR INCOMPLETO;1;1;1;0;1;2025-04-30 12:57:12
AM;GUAJARÁ;35 a 39 anos                  ;MASCULINO;ANALFABETO;1;84;0,3981;127;211;2025-04-30 12:57:12
AM;GUAJARÁ;35 a 39 anos                  ;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;1;15;0,625;9;24;2025-04-30 12:57:12
AM;GUAJARÁ;35 a 39 anos                  ;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;1;84;0,8155;19;103;2025-04-30 12:57:12
AM;GUAJARÁ;35 a 39 anos                  ;MASCULINO;ENSINO MÉDIO COMPLETO;1;18;0,9;2;20;2025-04-30 12:57:12
AM;GUAJARÁ;35 a 39 anos                  ;MASCULINO;ENSINO MÉDIO INCOMPLETO;1;11;0,9167;1;12;2025-04-30 12:57:12
AM;GUAJARÁ;35 a 39 anos                  ;MASCULINO;LÊ E ESCREVE;1;113;0,7483;38;151;2025-04-30 12:57:12
AM;GUAJARÁ;35 a 39 anos                  ;MASCULINO;SUPERIOR COMPLETO;1;4;0,8;1;5;2025-04-30 12:57:12
AM;GUAJARÁ;35 a 39 anos                  ;MASCULINO;SUPERIOR INCOMPLETO;1;1;1;0;1;2025-04-30 12:57:12
AM;GUAJARÁ;40 a 44 anos                  ;FEMININO;ANALFABETO;1;40;0,2797;103;143;2025-04-30 12:57:12
AM;GUAJARÁ;40 a 44 anos                  ;FEMININO;ENSINO FUNDAMENTAL COMPLETO;1;16;0,8889;2;18;2025-04-30 12:57:12
AM;GUAJARÁ;40 a 44 anos                  ;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;1;59;0,9077;6;65;2025-04-30 12:57:12
AM;GUAJARÁ;40 a 44 anos                  ;FEMININO;ENSINO MÉDIO COMPLETO;1;23;0,8519;4;27;2025-04-30 12:57:12
AM;GUAJARÁ;40 a 44 anos                  ;FEMININO;ENSINO MÉDIO INCOMPLETO;1;8;0,7273;3;11;2025-04-30 12:57:12
AM;GUAJARÁ;40 a 44 anos                  ;FEMININO;LÊ E ESCREVE;1;116;0,8722;17;133;2025-04-30 12:57:12
AM;GUAJARÁ;40 a 44 anos                  ;FEMININO;SUPERIOR COMPLETO;1;9;1;0;9;2025-04-30 12:57:12
AM;GUAJARÁ;40 a 44 anos                  ;FEMININO;SUPERIOR INCOMPLETO;1;0;0;1;1;2025-04-30 12:57:12
AM;GUAJARÁ;40 a 44 anos                  ;MASCULINO;ANALFABETO;1;77;0,308;173;250;2025-04-30 12:57:12
AM;GUAJARÁ;40 a 44 anos                  ;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;1;8;0,8;2;10;2025-04-30 12:57:12
AM;GUAJARÁ;40 a 44 anos                  ;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;1;55;0,8088;13;68;2025-04-30 12:57:12
AM;GUAJARÁ;40 a 44 anos                  ;MASCULINO;ENSINO MÉDIO COMPLETO;1;11;1;0;11;2025-04-30 12:57:12
AM;GUAJARÁ;40 a 44 anos                  ;MASCULINO;ENSINO MÉDIO INCOMPLETO;1;6;1;0;6;2025-04-30 12:57:12
AM;GUAJARÁ;40 a 44 anos                  ;MASCULINO;LÊ E ESCREVE;1;96;0,8;24;120;2025-04-30 12:57:12
AM;GUAJARÁ;40 a 44 anos                  ;MASCULINO;SUPERIOR COMPLETO;1;6;1;0;6;2025-04-30 12:57:12
AM;GUAJARÁ;40 a 44 anos                  ;MASCULINO;SUPERIOR INCOMPLETO;1;2;0,6667;1;3;2025-04-30 12:57:12
AM;GUAJARÁ;45 a 49 anos                  ;FEMININO;ANALFABETO;1;44;0,3548;80;124;2025-04-30 12:57:12
AM;GUAJARÁ;45 a 49 anos                  ;FEMININO;ENSINO FUNDAMENTAL COMPLETO;1;17;0,85;3;20;2025-04-30 12:57:12
AM;GUAJARÁ;45 a 49 anos                  ;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;1;31;0,8611;5;36;2025-04-30 12:57:12
AM;GUAJARÁ;45 a 49 anos                  ;FEMININO;ENSINO MÉDIO COMPLETO;1;11;0,8462;2;13;2025-04-30 12:57:12
AM;GUAJARÁ;45 a 49 anos                  ;FEMININO;ENSINO MÉDIO INCOMPLETO;1;3;1;0;3;2025-04-30 12:57:12
AM;GUAJARÁ;45 a 49 anos                  ;FEMININO;LÊ E ESCREVE;1;96;0,8496;17;113;2025-04-30 12:57:12
AM;GUAJARÁ;45 a 49 anos                  ;FEMININO;NÃO INFORMADO;1;1;1;0;1;2025-04-30 12:57:12
AM;GUAJARÁ;45 a 49 anos                  ;FEMININO;SUPERIOR COMPLETO;1;3;1;0;3;2025-04-30 12:57:12
AM;GUAJARÁ;45 a 49 anos                  ;FEMININO;SUPERIOR INCOMPLETO;1;2;0,6667;1;3;2025-04-30 12:57:12
AM;GUAJARÁ;45 a 49 anos                  ;MASCULINO;ANALFABETO;1;64;0,3033;147;211;2025-04-30 12:57:12
AM;GUAJARÁ;45 a 49 anos                  ;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;1;7;0,7;3;10;2025-04-30 12:57:12
AM;GUAJARÁ;45 a 49 anos                  ;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;1;32;0,7805;9;41;2025-04-30 12:57:12
AM;GUAJARÁ;45 a 49 anos                  ;MASCULINO;ENSINO MÉDIO COMPLETO;1;9;1;0;9;2025-04-30 12:57:12
AM;GUAJARÁ;45 a 49 anos                  ;MASCULINO;ENSINO MÉDIO INCOMPLETO;1;9;1;0;9;2025-04-30 12:57:12
AM;GUAJARÁ;45 a 49 anos                  ;MASCULINO;LÊ E ESCREVE;1;109;0,8385;21;130;2025-04-30 12:57:12
AM;GUAJARÁ;45 a 49 anos                  ;MASCULINO;SUPERIOR COMPLETO;1;8;0,8889;1;9;2025-04-30 12:57:12
AM;GUAJARÁ;45 a 49 anos                  ;MASCULINO;SUPERIOR INCOMPLETO;1;3;0,75;1;4;2025-04-30 12:57:12
AM;GUAJARÁ;45 a 49 anos                  ;NÃO INFORMADO;ENSINO FUNDAMENTAL INCOMPLETO;1;0;0;1;1;2025-04-30 12:57:12
AM;GUAJARÁ;50 a 54 anos                  ;FEMININO;ANALFABETO;1;46;0,3194;98;144;2025-04-30 12:57:12
AM;GUAJARÁ;50 a 54 anos                  ;FEMININO;ENSINO FUNDAMENTAL COMPLETO;1;10;0,9091;1;11;2025-04-30 12:57:12
AM;GUAJARÁ;50 a 54 anos                  ;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;1;24;0,8;6;30;2025-04-30 12:57:12
AM;GUAJARÁ;50 a 54 anos                  ;FEMININO;ENSINO MÉDIO COMPLETO;1;8;0,8889;1;9;2025-04-30 12:57:12
AM;GUAJARÁ;50 a 54 anos                  ;FEMININO;ENSINO MÉDIO INCOMPLETO;1;3;0,75;1;4;2025-04-30 12:57:12
AM;GUAJARÁ;50 a 54 anos                  ;FEMININO;LÊ E ESCREVE;1;77;0,8021;19;96;2025-04-30 12:57:12
AM;GUAJARÁ;50 a 54 anos                  ;FEMININO;NÃO INFORMADO;1;2;1;0;2;2025-04-30 12:57:12
AM;GUAJARÁ;50 a 54 anos                  ;FEMININO;SUPERIOR COMPLETO;1;3;0,75;1;4;2025-04-30 12:57:12
AM;GUAJARÁ;50 a 54 anos                  ;MASCULINO;ANALFABETO;1;41;0,2412;129;170;2025-04-30 12:57:12
AM;GUAJARÁ;50 a 54 anos                  ;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;1;6;1;0;6;2025-04-30 12:57:12
AM;GUAJARÁ;50 a 54 anos                  ;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;1;19;0,9048;2;21;2025-04-30 12:57:12
AM;GUAJARÁ;50 a 54 anos                  ;MASCULINO;ENSINO MÉDIO COMPLETO;1;3;1;0;3;2025-04-30 12:57:12
AM;GUAJARÁ;50 a 54 anos                  ;MASCULINO;ENSINO MÉDIO INCOMPLETO;1;3;1;0;3;2025-04-30 12:57:12
AM;GUAJARÁ;50 a 54 anos                  ;MASCULINO;LÊ E ESCREVE;1;87;0,8447;16;103;2025-04-30 12:57:12
AM;GUAJARÁ;50 a 54 anos                  ;MASCULINO;NÃO INFORMADO;1;2;1;0;2;2025-04-30 12:57:12
AM;GUAJARÁ;50 a 54 anos                  ;MASCULINO;SUPERIOR COMPLETO;1;1;1;0;1;2025-04-30 12:57:12
AM;GUAJARÁ;50 a 54 anos                  ;MASCULINO;SUPERIOR INCOMPLETO;1;2;1;0;2;2025-04-30 12:57:12
AM;GUAJARÁ;55 a 59 anos                  ;FEMININO;ANALFABETO;1;33;0,3235;69;102;2025-04-30 12:57:12
AM;GUAJARÁ;55 a 59 anos                  ;FEMININO;ENSINO FUNDAMENTAL COMPLETO;1;5;0,7143;2;7;2025-04-30 12:57:12
AM;GUAJARÁ;55 a 59 anos                  ;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;1;13;0,8125;3;16;2025-04-30 12:57:12
AM;GUAJARÁ;55 a 59 anos                  ;FEMININO;ENSINO MÉDIO COMPLETO;1;2;0,6667;1;3;2025-04-30 12:57:12
AM;GUAJARÁ;55 a 59 anos                  ;FEMININO;ENSINO MÉDIO INCOMPLETO;1;1;1;0;1;2025-04-30 12:57:12
AM;GUAJARÁ;55 a 59 anos                  ;FEMININO;LÊ E ESCREVE;1;48;0,7742;14;62;2025-04-30 12:57:12
AM;GUAJARÁ;55 a 59 anos                  ;FEMININO;SUPERIOR COMPLETO;1;1;1;0;1;2025-04-30 12:57:12
AM;GUAJARÁ;55 a 59 anos                  ;FEMININO;SUPERIOR INCOMPLETO;1;0;0;1;1;2025-04-30 12:57:12
AM;GUAJARÁ;55 a 59 anos                  ;MASCULINO;ANALFABETO;1;49;0,3475;92;141;2025-04-30 12:57:12
AM;GUAJARÁ;55 a 59 anos                  ;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;1;3;1;0;3;2025-04-30 12:57:12
AM;GUAJARÁ;55 a 59 anos                  ;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;1;10;0,8333;2;12;2025-04-30 12:57:12
AM;GUAJARÁ;55 a 59 anos                  ;MASCULINO;ENSINO MÉDIO COMPLETO;1;1;0,5;1;2;2025-04-30 12:57:12
AM;GUAJARÁ;55 a 59 anos                  ;MASCULINO;ENSINO MÉDIO INCOMPLETO;1;1;1;0;1;2025-04-30 12:57:12
AM;GUAJARÁ;55 a 59 anos                  ;MASCULINO;LÊ E ESCREVE;1;53;0,7162;21;74;2025-04-30 12:57:12
AM;GUAJARÁ;55 a 59 anos                  ;MASCULINO;SUPERIOR COMPLETO;1;1;1;0;1;2025-04-30 12:57:12
AM;GUAJARÁ;60 a 64 anos                  ;FEMININO;ANALFABETO;1;23;0,2614;65;88;2025-04-30 12:57:12
AM;GUAJARÁ;60 a 64 anos                  ;FEMININO;ENSINO FUNDAMENTAL COMPLETO;1;4;1;0;4;2025-04-30 12:57:12
AM;GUAJARÁ;60 a 64 anos                  ;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;1;10;0,6667;5;15;2025-04-30 12:57:12
AM;GUAJARÁ;60 a 64 anos                  ;FEMININO;ENSINO MÉDIO COMPLETO;1;4;1;0;4;2025-04-30 12:57:12
AM;GUAJARÁ;60 a 64 anos                  ;FEMININO;LÊ E ESCREVE;1;46;0,7797;13;59;2025-04-30 12:57:12
AM;GUAJARÁ;60 a 64 anos                  ;MASCULINO;ANALFABETO;1;38;0,3304;77;115;2025-04-30 12:57:12
AM;GUAJARÁ;60 a 64 anos                  ;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;1;3;1;0;3;2025-04-30 12:57:12
AM;GUAJARÁ;60 a 64 anos                  ;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;1;2;1;0;2;2025-04-30 12:57:12
AM;GUAJARÁ;60 a 64 anos                  ;MASCULINO;ENSINO MÉDIO INCOMPLETO;1;1;1;0;1;2025-04-30 12:57:12
AM;GUAJARÁ;60 a 64 anos                  ;MASCULINO;LÊ E ESCREVE;1;46;0,7931;12;58;2025-04-30 12:57:12
AM;GUAJARÁ;60 a 64 anos                  ;MASCULINO;SUPERIOR COMPLETO;1;2;1;0;2;2025-04-30 12:57:12
AM;GUAJARÁ;60 a 64 anos                  ;NÃO INFORMADO;NÃO INFORMADO;1;1;1;0;1;2025-04-30 12:57:12
AM;GUAJARÁ;65 a 69 anos                  ;FEMININO;ANALFABETO;1;8;0,1212;58;66;2025-04-30 12:57:12
AM;GUAJARÁ;65 a 69 anos                  ;FEMININO;ENSINO FUNDAMENTAL COMPLETO;1;1;1;0;1;2025-04-30 12:57:12
AM;GUAJARÁ;65 a 69 anos                  ;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;1;3;1;0;3;2025-04-30 12:57:12
AM;GUAJARÁ;65 a 69 anos                  ;FEMININO;ENSINO MÉDIO COMPLETO;1;1;1;0;1;2025-04-30 12:57:12
AM;GUAJARÁ;65 a 69 anos                  ;FEMININO;ENSINO MÉDIO INCOMPLETO;1;2;1;0;2;2025-04-30 12:57:12
AM;GUAJARÁ;65 a 69 anos                  ;FEMININO;LÊ E ESCREVE;1;22;0,6875;10;32;2025-04-30 12:57:12
AM;GUAJARÁ;65 a 69 anos                  ;MASCULINO;ANALFABETO;1;17;0,1789;78;95;2025-04-30 12:57:12
AM;GUAJARÁ;65 a 69 anos                  ;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;1;0;0;1;1;2025-04-30 12:57:12
AM;GUAJARÁ;65 a 69 anos                  ;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;1;6;0,8571;1;7;2025-04-30 12:57:12
AM;GUAJARÁ;65 a 69 anos                  ;MASCULINO;LÊ E ESCREVE;1;29;0,8286;6;35;2025-04-30 12:57:12
AM;GUAJARÁ;65 a 69 anos                  ;MASCULINO;NÃO INFORMADO;1;0;0;1;1;2025-04-30 12:57:12
AM;GUAJARÁ;70 a 74 anos                  ;FEMININO;ANALFABETO;1;7;0,0753;86;93;2025-04-30 12:57:12
AM;GUAJARÁ;70 a 74 anos                  ;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;1;2;0,6667;1;3;2025-04-30 12:57:12
AM;GUAJARÁ;70 a 74 anos                  ;FEMININO;LÊ E ESCREVE;1;15;0,5556;12;27;2025-04-30 12:57:12
AM;GUAJARÁ;70 a 74 anos                  ;MASCULINO;ANALFABETO;1;14;0,1489;80;94;2025-04-30 12:57:12
AM;GUAJARÁ;70 a 74 anos                  ;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;1;4;0,6667;2;6;2025-04-30 12:57:12
AM;GUAJARÁ;70 a 74 anos                  ;MASCULINO;LÊ E ESCREVE;1;19;0,5758;14;33;2025-04-30 12:57:12
AM;GUAJARÁ;70 a 74 anos                  ;MASCULINO;SUPERIOR COMPLETO;1;1;1;0;1;2025-04-30 12:57:12
AM;GUAJARÁ;75 a 79 anos                  ;FEMININO;ANALFABETO;1;6;0,1277;41;47;2025-04-30 12:57:12
AM;GUAJARÁ;75 a 79 anos                  ;FEMININO;LÊ E ESCREVE;1;6;0,2857;15;21;2025-04-30 12:57:12
AM;GUAJARÁ;75 a 79 anos                  ;FEMININO;NÃO INFORMADO;1;0;0;1;1;2025-04-30 12:57:12
AM;GUAJARÁ;75 a 79 anos                  ;MASCULINO;ANALFABETO;1;0;0;55;55;2025-04-30 12:57:12
AM;GUAJARÁ;75 a 79 anos                  ;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;1;1;1;0;1;2025-04-30 12:57:12
AM;GUAJARÁ;75 a 79 anos                  ;MASCULINO;LÊ E ESCREVE;1;9;0,3103;20;29;2025-04-30 12:57:12
AM;GUAJARÁ;75 a 79 anos                  ;NÃO INFORMADO;ANALFABETO;1;0;0;1;1;2025-04-30 12:57:12
AM;GUAJARÁ;80 a 84 anos                  ;FEMININO;ANALFABETO;1;0;0;28;28;2025-04-30 12:57:12
AM;GUAJARÁ;80 a 84 anos                  ;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;1;0;0;1;1;2025-04-30 12:57:12
AM;GUAJARÁ;80 a 84 anos                  ;FEMININO;LÊ E ESCREVE;1;3;0,2;12;15;2025-04-30 12:57:12
AM;GUAJARÁ;80 a 84 anos                  ;MASCULINO;ANALFABETO;1;1;0,02;49;50;2025-04-30 12:57:12
AM;GUAJARÁ;80 a 84 anos                  ;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;1;0;0;1;1;2025-04-30 12:57:12
AM;GUAJARÁ;80 a 84 anos                  ;MASCULINO;LÊ E ESCREVE;1;4;0,1333;26;30;2025-04-30 12:57:12
AM;GUAJARÁ;85 a 89 anos                  ;FEMININO;ANALFABETO;1;0;0;16;16;2025-04-30 12:57:12
AM;GUAJARÁ;85 a 89 anos                  ;FEMININO;ENSINO FUNDAMENTAL COMPLETO;1;0;0;1;1;2025-04-30 12:57:12
AM;GUAJARÁ;85 a 89 anos                  ;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;1;0;0;1;1;2025-04-30 12:57:12
AM;GUAJARÁ;85 a 89 anos                  ;FEMININO;LÊ E ESCREVE;1;0;0;10;10;2025-04-30 12:57:12
AM;GUAJARÁ;85 a 89 anos                  ;MASCULINO;ANALFABETO;1;3;0,0789;35;38;2025-04-30 12:57:12
AM;GUAJARÁ;85 a 89 anos                  ;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;1;0;0;1;1;2025-04-30 12:57:12
AM;GUAJARÁ;85 a 89 anos                  ;MASCULINO;LÊ E ESCREVE;1;4;0,2;16;20;2025-04-30 12:57:12
AM;GUAJARÁ;90 a 94 anos                  ;FEMININO;ANALFABETO;1;0;0;18;18;2025-04-30 12:57:12
AM;GUAJARÁ;90 a 94 anos                  ;FEMININO;LÊ E ESCREVE;1;0;0;14;14;2025-04-30 12:57:12
AM;GUAJARÁ;90 a 94 anos                  ;MASCULINO;ANALFABETO;1;1;0,0476;20;21;2025-04-30 12:57:12
AM;GUAJARÁ;90 a 94 anos                  ;MASCULINO;LÊ E ESCREVE;1;0;0;5;5;2025-04-30 12:57:12
AM;GUAJARÁ;95 a 99 anos                  ;FEMININO;ANALFABETO;1;0;0;1;1;2025-04-30 12:57:12
AM;GUAJARÁ;95 a 99 anos                  ;MASCULINO;ANALFABETO;1;0;0;4;4;2025-04-30 12:57:12
AM;GUAJARÁ;95 a 99 anos                  ;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;1;0;0;1;1;2025-04-30 12:57:12
AM;GUAJARÁ;95 a 99 anos                  ;MASCULINO;LÊ E ESCREVE;1;0;0;4;4;2025-04-30 12:57:12
AM;GUAJARÁ;Inválido                      ;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;1;0;0;1;1;2025-04-30 12:57:12
AM;HUMAITÁ;100 anos ou mais              ;FEMININO;ANALFABETO;1;0;0;2;2;2025-04-30 12:57:12
AM;HUMAITÁ;100 anos ou mais              ;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;1;0;0;1;1;2025-04-30 12:57:12
AM;HUMAITÁ;100 anos ou mais              ;MASCULINO;ANALFABETO;1;0;0;1;1;2025-04-30 12:57:12
AM;HUMAITÁ;100 anos ou mais              ;MASCULINO;LÊ E ESCREVE;1;0;0;2;2;2025-04-30 12:57:12
AM;HUMAITÁ;16 anos                       ;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;1;8;0,5714;6;14;2025-04-30 12:57:12
AM;HUMAITÁ;16 anos                       ;FEMININO;ENSINO MÉDIO INCOMPLETO;1;49;0,7778;14;63;2025-04-30 12:57:12
AM;HUMAITÁ;16 anos                       ;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;1;14;0,7778;4;18;2025-04-30 12:57:12
AM;HUMAITÁ;16 anos                       ;MASCULINO;ENSINO MÉDIO INCOMPLETO;1;36;0,9231;3;39;2025-04-30 12:57:12
AM;HUMAITÁ;17 anos                       ;FEMININO;ANALFABETO;1;1;1;0;1;2025-04-30 12:57:12
AM;HUMAITÁ;17 anos                       ;FEMININO;ENSINO FUNDAMENTAL COMPLETO;1;4;0,8;1;5;2025-04-30 12:57:12
AM;HUMAITÁ;17 anos                       ;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;1;41;0,82;9;50;2025-04-30 12:57:12
AM;HUMAITÁ;17 anos                       ;FEMININO;ENSINO MÉDIO COMPLETO;1;9;1;0;9;2025-04-30 12:57:12
AM;HUMAITÁ;17 anos                       ;FEMININO;ENSINO MÉDIO INCOMPLETO;1;118;0,9219;10;128;2025-04-30 12:57:12
AM;HUMAITÁ;17 anos                       ;FEMININO;SUPERIOR INCOMPLETO;1;0;0;1;1;2025-04-30 12:57:12
AM;HUMAITÁ;17 anos                       ;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;1;2;1;0;2;2025-04-30 12:57:12
AM;HUMAITÁ;17 anos                       ;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;1;47;0,7966;12;59;2025-04-30 12:57:12
