"DT_GERACAO";"HH_GERACAO";"ANO_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"CD_ELEICAO";"DS_ELEICAO";"DT_ELEICAO";"SG_UF";"SG_UE";"NM_UE";"SQ_CANDIDATO";"NR_ORDEM_BEM_CANDIDATO";"CD_TIPO_BEM_CANDIDATO";"DS_TIPO_BEM_CANDIDATO";"DS_BEM_CANDIDATO";"VR_BEM_CANDIDATO";"DT_ULT_ATUAL_BEM_CANDIDATO";"HH_ULT_ATUAL_BEM_CANDIDATO"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000604138;3;32;"Quotas ou quinhões de capital";"50% das quotas da empresa Castro e Costa LTDA - CJPJ: 02.454000/001-97";"10000,00";"18/09/2018";"11:25:55"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000608173;3;32;"Quotas ou quinhões de capital";"#NULO#";"18000,00";"19/04/2021";"20:13:11"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000608202;1;32;"Quotas ou quinhões de capital";"100% CAPITAL SOCIAL DA EMPRESA A.C. CHAVES BANDEIRA DE LELO-ME, CNPJ 18.320244/0001-17, CONFORME REGISTRO NA JUCEA - JUNTA COMERCIAL DO AMAZONAS, EM 18/06/2013";"100000,00";"19/04/2021";"20:13:15"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000608202;2;32;"Quotas ou quinhões de capital";"55% DO CAPITAL SOCIAL DA EMPRESA PET GAIA CREMATORIO DE ANIMAIS LTDA, CNPJ 28.099.012/0001-34, CONFORME REGISTRO NA JUCEA - JUNTA COMERCIAL DO AMAZONAS, EM 04/07/2017";"3850,00";"19/04/2021";"20:13:15"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000608233;11;32;"Quotas ou quinhões de capital";"quotas de capital social da empresa cnpj 21541828/0001-27 jetro xavier da silva valor r$ 90.000,00";"90000,00";"19/04/2021";"20:13:14"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000608233;14;32;"Quotas ou quinhões de capital";"quotas de capital social da empresa cnpj 30.509.801/0001-48 amazonas jornalismo e publicidade ltda .";"100000,00";"19/04/2021";"20:13:14"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000608857;4;32;"Quotas ou quinhões de capital";"#NULO#";"120000,00";"19/04/2021";"20:13:03"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000608858;2;32;"Quotas ou quinhões de capital";"#NULO#";"500000,00";"19/04/2021";"20:13:03"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000608869;4;32;"Quotas ou quinhões de capital";"#NULO#";"50000,00";"19/04/2021";"20:13:03"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000608878;4;32;"Quotas ou quinhões de capital";"#NULO#";"2000,00";"19/04/2021";"20:13:08"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000608882;1;32;"Quotas ou quinhões de capital";"#NULO#";"150000,00";"19/04/2021";"20:13:08"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000608883;1;32;"Quotas ou quinhões de capital";"#NULO#";"41713,29";"19/04/2021";"20:13:08"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000608887;3;32;"Quotas ou quinhões de capital";"#NULO#";"75000,00";"19/04/2021";"20:13:08"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000608902;4;32;"Quotas ou quinhões de capital";"#NULO#";"10000,00";"19/04/2021";"20:13:25"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000608902;5;32;"Quotas ou quinhões de capital";"#NULO#";"228500,00";"19/04/2021";"20:13:25"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000609242;2;32;"Quotas ou quinhões de capital";"#NULO#";"300000,00";"19/04/2021";"20:13:17"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000609249;1;32;"Quotas ou quinhões de capital";"#NULO#";"15000,00";"19/04/2021";"20:13:17"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000609249;2;32;"Quotas ou quinhões de capital";"#NULO#";"75000,00";"19/04/2021";"20:13:17"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000609249;3;32;"Quotas ou quinhões de capital";"#NULO#";"63000,00";"19/04/2021";"20:13:17"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000609249;4;32;"Quotas ou quinhões de capital";"#NULO#";"50,00";"19/04/2021";"20:13:17"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000619007;2;61;"Depósito bancário em conta corrente no País";"#NULO#";"4055,37";"19/04/2021";"20:13:05"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000619007;3;61;"Depósito bancário em conta corrente no País";"#NULO#";"1075,46";"19/04/2021";"20:13:05"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000619007;4;61;"Depósito bancário em conta corrente no País";"#NULO#";"2,32";"19/04/2021";"20:13:05"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000623452;6;61;"Depósito bancário em conta corrente no País";"CONTA BANCO DO BRASIL";"209356,37";"19/04/2021";"20:13:15"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000627703;5;61;"Depósito bancário em conta corrente no País";"#NULO#";"709,52";"19/04/2021";"20:13:04"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000627703;9;61;"Depósito bancário em conta corrente no País";"#NULO#";"2,00";"19/04/2021";"20:13:04"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000627703;11;61;"Depósito bancário em conta corrente no País";"#NULO#";"934,72";"19/04/2021";"20:13:04"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000627725;5;61;"Depósito bancário em conta corrente no País";"#NULO#";"16092,91";"19/04/2021";"20:13:26"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000627727;3;61;"Depósito bancário em conta corrente no País";"#NULO#";"9349,38";"19/04/2021";"20:13:25"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000627734;8;61;"Depósito bancário em conta corrente no País";"#NULO#";"0,01";"18/09/2018";"11:25:55"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000627734;9;61;"Depósito bancário em conta corrente no País";"#NULO#";"471,15";"18/09/2018";"11:25:55"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000609256;1;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"#NULO#";"28000,00";"19/04/2021";"20:13:18"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000609257;9;12;"Casa";"#NULO#";"95645,83";"19/04/2021";"20:13:18"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000609258;2;12;"Casa";"#NULO#";"90000,00";"19/04/2021";"20:13:18"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000609258;3;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"#NULO#";"18000,00";"19/04/2021";"20:13:18"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000609259;1;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"#NULO#";"1000,00";"18/09/2018";"11:25:55"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000609260;1;12;"Casa";"#NULO#";"600000,00";"19/04/2021";"20:13:18"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000609262;2;12;"Casa";"#NULO#";"300000,00";"19/04/2021";"20:13:18"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000609262;3;12;"Casa";"#NULO#";"350000,00";"19/04/2021";"20:13:18"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000609263;1;12;"Casa";"#NULO#";"200000,00";"19/04/2021";"20:13:18"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000609263;3;12;"Casa";"#NULO#";"600000,00";"19/04/2021";"20:13:18"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000609263;5;12;"Casa";"#NULO#";"410000,00";"19/04/2021";"20:13:18"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000609266;1;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"#NULO#";"40000,00";"19/04/2021";"20:13:18"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000609267;1;12;"Casa";"#NULO#";"150000,00";"19/04/2021";"20:13:18"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000609267;2;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"#NULO#";"2000,00";"19/04/2021";"20:13:18"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000609268;1;12;"Casa";"#NULO#";"150000,00";"19/04/2021";"20:13:18"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000609269;1;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"#NULO#";"20000,00";"19/04/2021";"20:13:18"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000609271;1;12;"Casa";"#NULO#";"150000,00";"19/04/2021";"20:13:18"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000609271;2;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"#NULO#";"50000,00";"19/04/2021";"20:13:18"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000609272;4;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"#NULO#";"18000,00";"19/04/2021";"20:13:18"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000609272;5;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"#NULO#";"3000,00";"19/04/2021";"20:13:18"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000609273;1;12;"Casa";"#NULO#";"80000,00";"18/09/2018";"11:25:55"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000609273;2;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"#NULO#";"15000,00";"18/09/2018";"11:25:55"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000609274;1;12;"Casa";"#NULO#";"800000,00";"18/09/2018";"11:25:55"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000609274;2;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"#NULO#";"46000,00";"18/09/2018";"11:25:55"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000609277;1;12;"Casa";"#NULO#";"600000,00";"19/04/2021";"20:13:18"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000609282;1;12;"Casa";"Localizada na Rua A -13 n. 210 - Conj.Ajuricaba - Bairro: Planalto";"350000,00";"19/04/2021";"20:13:10"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000609282;2;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"Marca DUSTER OROCH - PLACA PHI - 8431, ANO 2015";"65000,00";"19/04/2021";"20:13:10"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000609284;1;12;"Casa";"Casa em alvenaria localizada na Rua 3, 38 - Cidade Nova - Conj. Vila Nova  Manaus-AM";"150000,00";"19/04/2021";"20:13:10"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000609297;1;12;"Casa";"Casa em alvenaria medindo 6x14 localizada na Rua Dr. Dalmir Câmara, 35 - São Jorge";"80000,00";"19/04/2021";"20:13:10"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000609300;1;12;"Casa";"Em alvenaria tamanho  6-25 localizada na Rua Natal, 4 - compensa 2";"100000,00";"18/09/2018";"11:25:55"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000609308;1;12;"Casa";"Casa em alvenaria medindo 23X 6 metros construída em em um terreno medindo 55x6, localizada na Avenida Rio Negro, 87 - Bairro: Mauazinho -Manaus-AM, com o valor de R$ 100.000,00";"1000,00";"19/04/2021";"20:13:11"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000609311;1;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"Modelo Toyota Etios 2013/2013 - Modelo SDXLS";"32851,00";"19/04/2021";"20:13:11"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000609314;1;12;"Casa";"Casa na Travessa São Geraldo, 48 ¿ adquirida em 1985 de Maria Guedes Chain CPF: 01499552-72";"3194,38";"19/04/2021";"20:13:11"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000609319;1;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"Veículo auto motor modelo Renalt Clio ano 2003 - cor preta";"8000,00";"19/04/2021";"20:13:11"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000610062;7;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"VEICULO MARCA WOLKSVAGEN GOL 1.6 ANO: 2012/2013 PRATA - RENAVAM: 50803460-4 PLACA NOK 1131 ALIENACAO FIDUNCIARIA BANCO WOLKSVAGEM S/A FINANCIADO EM 24 PARCELAS DE R$ 1.295,74";"29802,02";"19/04/2021";"20:13:26"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000610062;14;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"VEICULO TROLLER/T4 CHASSI 94TTT4D23EH001524 COR BRANCA ANO 2015";"52000,00";"19/04/2021";"20:13:26"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000610063;8;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"Veiculo automotor marca modelo Chevrolet Tracker LTZ Placa OAA 9151 Preta 2013/2014";"62134,00";"19/04/2021";"20:13:26"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000610064;2;12;"Casa";"#NULO#";"300000,00";"19/04/2021";"20:13:26"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000610064;4;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"#NULO#";"30000,00";"19/04/2021";"20:13:26"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000610064;10;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"#NULO#";"115690,00";"19/04/2021";"20:13:26"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000610065;1;12;"Casa";"#NULO#";"180000,00";"19/04/2021";"20:13:25"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000610065;12;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"#NULO#";"85000,00";"19/04/2021";"20:13:25"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000610066;1;12;"Casa";"#NULO#";"212550,64";"19/04/2021";"20:13:26"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000610066;2;12;"Casa";"#NULO#";"87953,26";"19/04/2021";"20:13:26"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000610066;5;12;"Casa";"#NULO#";"229253,10";"19/04/2021";"20:13:26"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000610066;16;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"#NULO#";"65300,00";"19/04/2021";"20:13:26"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000610067;1;12;"Casa";"INSCRIÇÃO MUNICIPAL (IPTU) 46293 LOGRADOURO: RUA BELO HORIZONTE, N. 315, BAIRRO ADRIANÓPOLIS, MANAUS-AM. CEP 69057-060. AREA TOTAL 2.000,00 m²";"56669,34";"19/04/2021";"20:13:25"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000610067;10;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"CAMIONETA LAND ROVER MODELO TDV6-DISCOVERY, MOTOR 6 CILINDROS, 190 HP, DIESEL, CHASSI SALLAAA148A490288, FAB 2008, COR PRETO, RENAVAM N. 218322";"179000,00";"19/04/2021";"20:13:25"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000610067;15;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"MARCA/MODELO MINI ROADSTER COOPER S, CHASSI WMWSY310XDT561955, ANO FABRICAÇÃO 2012, COR PRETO METALICO MIIDNIGHT, A GASOLINA, RENAVAM 114143";"152000,00";"19/04/2021";"20:13:25"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000610067;28;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"VEICULO SUBARU LEGACY SD AWD 3.6 R-S AUT RENAVAM 139376 MOTOR U611439 ANO 2015 MODELO 2015 CF, N/F 900690 CAOA ";"131387,16";"19/04/2021";"20:13:25"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000610069;1;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"Corolla XE120FLEX 12/13, branco, placa OAM-4697";"40000,00";"19/04/2021";"20:13:26"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000610298;1;12;"Casa";"IMOVEL SITUADO A AVENIDA J. UMBERTO CALDERARO FILHO, N. 2000. APTO 1002. ADRIANOPOLIS.";"600000,00";"19/04/2021";"20:13:13"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000610299;1;12;"Casa";"CASA ALVENARIA SIMPLES, 10X5 M EM MANAUS, INSCRIÇÃO MUNICIPAL 000330357. LOCALIZADA NA RUA KUMAMOTO, 07 ¿ PARQUE 10 ¿ MANAUS ¿AM";"30000,00";"18/09/2018";"11:25:55"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000610300;1;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"VEÍCULO VW-FOX 1.0 GLL ANO-MODELO 2012-2013, PRATA, PLACA OAI-1946. VALOR ";"25000,00";"19/04/2021";"20:13:13"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000610301;1;12;"Casa";"IMÓVEL FINANCIADO PELO MINHA CASA MINHA VIDA DO, SITUADO A RUA RIO MADEIRA, QUADRA, 26, BL 409, APTO 204, RESIDENCIAL VIVER MELHOR I, LAGOA AZUL. CEP: 69018-67. MATRICULA IPTU: 000543676";"50000,00";"19/04/2021";"20:13:13"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000610302;1;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"FIAT ¿ PALIO FIRE ECONOMY 1.0, PLACA ANS-5023, ANO 2010";"15000,00";"19/04/2021";"20:13:13"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000610302;2;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"MOTO HONDA NXR160 BROS ESDD, PLACA PHJ 6592 ANO 2017";"8000,00";"19/04/2021";"20:13:13"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000610302;3;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"FIAT STRADA WORKING CE, PLACA NOO-9364";"18000,00";"19/04/2021";"20:13:13"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000610303;1;12;"Casa";"UMA CASA, SITO À RUA GUARANÁ, 83 ¿ SANTA ETELVINA ¿ MANAUS-AM, MEDINDO 5X8, CONSTRUÍDA EM TERRENO MEDINDO 6X25";"100000,00";"19/04/2021";"20:13:13"
